campaniaCodigo,clienteNumeroDocumento,monto,tasa,fechaOferta,estado
CAMP-2025-12-TARJETA_CREDITO,2010000022,9838.16,28.26,2025-12-14,ACEPTADA
CAMP-2025-12-TARJETA_CREDITO,10101053,3425.45,18.09,2025-12-19,ACEPTADA
CAMP-2025-12-TARJETA_CREDITO,10101045,10109.00,19.65,2025-12-31,ACEPTADA
CAMP-2025-12-TARJETA_CREDITO,2010000012,4897.47,18.09,2025-12-05,ACTIVA
CAMP-2025-12-TARJETA_CREDITO,10101036,10003.76,29.77,2025-12-04,ACTIVA
CAMP-2025-12-TARJETA_CREDITO,10101042,12017.51,21.36,2025-12-15,ACTIVA
CAMP-2025-12-TARJETA_CREDITO,10101014,12717.38,24.47,2025-12-30,ACEPTADA
CAMP-2025-12-TARJETA_CREDITO,10101034,11431.74,30.87,2025-12-22,ACEPTADA
CAMP-2025-12-PRESTAMO_PERSONAL,10101016,19473.63,10.59,2025-12-30,ACEPTADA
CAMP-2025-12-PRESTAMO_PERSONAL,CE100048,42828.37,13.41,2025-12-21,ACTIVA
CAMP-2025-12-PRESTAMO_PERSONAL,10101024,40402.14,16.79,2025-12-10,ACEPTADA
CAMP-2025-12-PRESTAMO_PERSONAL,2010000018,17307.13,18.85,2025-12-15,ACTIVA
CAMP-2025-12-PRESTAMO_PERSONAL,10101040,24145.68,15.62,2025-12-30,ACEPTADA
CAMP-2025-12-PRESTAMO_PERSONAL,2010000005,40776.57,12.21,2025-12-28,ACTIVA
CAMP-2025-12-PRESTAMO_PERSONAL,10101045,19201.37,10.29,2025-12-03,ACEPTADA
CAMP-2025-12-PRESTAMO_PERSONAL,10101026,45910.29,13.43,2025-12-16,ACEPTADA
CAMP-2025-12-PRESTAMO_PERSONAL,10101036,49568.88,17.01,2025-12-05,ACEPTADA
CAMP-2025-12-PRESTAMO_PERSONAL,10101027,12541.51,17.25,2025-12-11,ACEPTADA
CAMP-2025-12-PRESTAMO_PERSONAL,10101023,26964.11,18.61,2025-12-24,ACTIVA
CAMP-2025-12-PRESTAMO_PERSONAL,10101029,27837.02,19.63,2025-12-19,ACEPTADA
CAMP-2025-12-PRESTAMO_PERSONAL,10101017,38085.99,15.11,2025-12-07,ACEPTADA
CAMP-2025-12-PRESTAMO_PERSONAL,CE100034,29427.30,10.91,2025-12-12,ACTIVA
CAMP-2025-12-PRESTAMO_PERSONAL,2010000029,16174.17,10.89,2025-12-03,ACTIVA
CAMP-2025-12-PRESTAMO_PERSONAL,2010000037,18168.04,15.61,2025-12-15,ACTIVA
CAMP-2025-12-PRESTAMO_PERSONAL,10101034,12498.98,13.04,2025-12-16,ACEPTADA
CAMP-2025-12-PRESTAMO_PERSONAL,CE100031,11771.96,16.26,2025-12-03,ACTIVA
CAMP-2025-12-PRESTAMO_PERSONAL,10101042,11262.58,11.53,2025-12-17,ACEPTADA
CAMP-2025-12-PRESTAMO_PERSONAL,2010000038,28043.77,18.69,2025-12-20,ACTIVA
CAMP-2025-12-PRESTAMO_PERSONAL,10101030,27237.07,10.28,2025-12-03,ACTIVA
CAMP-2025-12-PRESTAMO_PERSONAL,10101010,10486.38,14.68,2025-12-18,ACEPTADA
CAMP-2025-12-PRESTAMO_PERSONAL,10101035,20432.68,15.61,2025-12-17,ACTIVA
CAMP-2025-12-PRESTAMO_PERSONAL,CE100003,12091.06,12.71,2025-12-29,ACEPTADA
CAMP-2025-12-PRESTAMO_PERSONAL,10101043,19504.65,16.59,2025-12-23,ACEPTADA
CAMP-2025-12-PRESTAMO_PERSONAL,10101021,15358.59,14.71,2025-12-09,ACTIVA
CAMP-2025-12-PRESTAMO_PERSONAL,10101051,36149.19,16.90,2025-12-31,ACTIVA
CAMP-2025-12-PRESTAMO_PERSONAL,2010000040,47685.86,10.65,2025-12-23,ACEPTADA
CAMP-2025-12-PRESTAMO_PERSONAL,10101018,24036.36,16.12,2025-12-11,ACTIVA
CAMP-2025-12-PRESTAMO_PERSONAL,2010000047,18809.59,10.31,2025-12-22,ACTIVA
CAMP-2025-12-PRESTAMO_PERSONAL,10101020,17577.00,11.89,2025-12-21,ACEPTADA
CAMP-2025-12-PRESTAMO_PERSONAL,2010000023,17906.00,16.75,2025-12-19,ACEPTADA
CAMP-2025-12-PRESTAMO_PERSONAL,10101014,12116.71,19.29,2025-12-04,ACEPTADA
CAMP-2025-12-PRESTAMO_PERSONAL,10101056,22223.61,19.16,2025-12-22,ACEPTADA
CAMP-2025-12-PRESTAMO_PERSONAL,10101059,31685.58,17.59,2025-12-04,ACTIVA
CAMP-2025-12-PRESTAMO_PERSONAL,10101019,22510.14,17.80,2025-12-19,ACEPTADA
CAMP-2025-12-PRESTAMO_PERSONAL,2010000012,32561.72,11.82,2025-12-04,ACTIVA
CAMP-2025-12-PRESTAMO_PERSONAL,10101011,23422.40,13.35,2025-12-26,ACEPTADA
CAMP-2025-12-PRESTAMO_PERSONAL,10101038,20920.33,14.51,2025-12-07,ACEPTADA
CAMP-2025-12-PRESTAMO_PERSONAL,CE100039,39592.74,10.49,2025-12-20,ACTIVA
CAMP-2025-12-PRESTAMO_PERSONAL,10101037,10656.81,11.41,2025-12-22,ACEPTADA
CAMP-2025-12-PRESTAMO_PERSONAL,10101052,36350.30,10.13,2025-12-30,ACEPTADA
CAMP-2025-12-COMPRA_DEUDA_PP,CE100003,77341.65,14.21,2025-12-28,ACEPTADA
CAMP-2025-12-COMPRA_DEUDA_PP,10101010,73347.10,8.12,2025-12-31,ACEPTADA
CAMP-2025-12-COMPRA_DEUDA_PP,10101054,68588.53,11.74,2025-12-20,ACTIVA
CAMP-2025-12-COMPRA_DEUDA_PP,CE100034,38112.34,14.00,2025-12-15,ACEPTADA
CAMP-2025-12-COMPRA_DEUDA_PP,CE100048,18169.85,14.45,2025-12-21,ACTIVA
CAMP-2025-12-COMPRA_DEUDA_PP,10101016,34445.97,9.35,2025-12-19,ACEPTADA
CAMP-2025-12-COMPRA_DEUDA_PP,10101034,48116.80,14.93,2025-12-27,ACTIVA
CAMP-2025-12-COMPRA_DEUDA_PP,2010000023,36267.76,8.57,2025-12-14,ACTIVA
CAMP-2025-12-COMPRA_DEUDA_PP,2010000005,76382.48,9.83,2025-12-30,ACTIVA
CAMP-2025-12-COMPRA_DEUDA_PP,10101059,43304.43,12.57,2025-12-04,ACEPTADA
CAMP-2025-12-COMPRA_DEUDA_PP,10101046,15994.62,12.06,2025-12-23,ACEPTADA
CAMP-2025-12-COMPRA_DEUDA_PP,10101031,21726.43,10.22,2025-12-06,ACTIVA
CAMP-2025-12-COMPRA_DEUDA_PP,10101011,25634.86,12.91,2025-12-01,ACEPTADA
CAMP-2025-12-COMPRA_DEUDA_PP,10101017,60601.53,8.74,2025-12-18,ACTIVA
CAMP-2025-12-COMPRA_DEUDA_PP,10101030,66946.00,11.87,2025-12-17,ACEPTADA
CAMP-2025-12-COMPRA_DEUDA_PP,10101042,23390.76,10.19,2025-12-16,ACTIVA
CAMP-2025-12-COMPRA_DEUDA_PP,2010000047,20441.37,12.66,2025-12-26,ACTIVA
CAMP-2025-12-COMPRA_DEUDA_PP,10101026,51010.76,10.39,2025-12-04,ACTIVA
CAMP-2025-12-COMPRA_DEUDA_PP,10101037,74155.62,9.49,2025-12-09,ACTIVA
CAMP-2025-12-COMPRA_DEUDA_PP,10101043,79929.70,9.48,2025-12-17,ACEPTADA
CAMP-2025-12-COMPRA_DEUDA_PP,2010000012,42211.92,8.06,2025-12-10,ACTIVA
CAMP-2025-12-COMPRA_DEUDA_PP,10101035,38928.04,8.21,2025-12-03,ACEPTADA
CAMP-2025-12-COMPRA_DEUDA_PP,2010000029,72409.24,13.72,2025-12-21,ACTIVA
CAMP-2025-12-COMPRA_DEUDA_PP,10101029,16805.31,12.89,2025-12-13,ACTIVA
CAMP-2025-12-COMPRA_DEUDA_PP,10101020,47776.60,13.88,2025-12-06,ACTIVA
CAMP-2025-12-COMPRA_DEUDA_PP,10101027,32665.68,13.51,2025-12-19,ACTIVA
CAMP-2025-12-COMPRA_DEUDA_PP,10101038,25933.03,9.50,2025-12-24,ACEPTADA
CAMP-2025-12-COMPRA_DEUDA_PP,10101045,22804.63,10.05,2025-12-22,ACTIVA
CAMP-2025-12-COMPRA_DEUDA_PP,10101012,26387.77,13.46,2025-12-18,ACTIVA
CAMP-2025-12-COMPRA_DEUDA_PP,10101025,42825.72,13.43,2025-12-11,ACEPTADA
CAMP-2025-12-COMPRA_DEUDA_PP,2010000037,39242.13,8.20,2025-12-11,ACTIVA
CAMP-2025-12-COMPRA_DEUDA_PP,10101052,20339.17,14.79,2025-12-11,ACEPTADA
CAMP-2025-12-COMPRA_DEUDA_PP,10101024,57138.49,8.86,2025-12-02,ACTIVA
CAMP-2025-12-COMPRA_DEUDA_PP,10101023,33243.19,13.31,2025-12-15,ACTIVA
CAMP-2025-12-COMPRA_DEUDA_PP,10101053,39134.64,12.47,2025-12-04,ACTIVA
CAMP-2025-12-COMPRA_DEUDA_PP,2010000038,42366.44,10.10,2025-12-17,ACEPTADA
CAMP-2025-12-COMPRA_DEUDA_PP,2010000018,54548.55,9.49,2025-12-17,ACEPTADA
CAMP-2025-12-COMPRA_DEUDA_PP,2010000022,68461.36,12.86,2025-12-27,ACEPTADA
CAMP-2025-12-COMPRA_DEUDA_PP,CE100039,46849.93,8.69,2025-12-30,ACEPTADA
CAMP-2025-12-COMPRA_DEUDA_PP,10101019,46354.89,11.48,2025-12-26,ACTIVA
CAMP-2025-12-COMPRA_DEUDA_PP,10101055,42228.51,13.97,2025-12-28,ACTIVA
CAMP-2025-12-COMPRA_DEUDA_PP,10101056,58459.57,13.54,2025-12-28,ACEPTADA
CAMP-2025-12-ADELANTO_SUELDO,CE100034,3697.13,6.13,2025-12-30,ACEPTADA
CAMP-2025-12-ADELANTO_SUELDO,10101059,5796.04,10.31,2025-12-13,ACTIVA
CAMP-2025-12-ADELANTO_SUELDO,10101055,1878.55,5.86,2025-12-08,ACTIVA
CAMP-2025-12-ADELANTO_SUELDO,10101010,3611.87,9.78,2025-12-21,ACTIVA
CAMP-2025-12-ADELANTO_SUELDO,10101011,4424.47,10.69,2025-12-11,ACEPTADA
CAMP-2025-12-ADELANTO_SUELDO,10101012,2745.47,6.27,2025-12-03,ACTIVA
CAMP-2025-12-ADELANTO_SUELDO,10101025,4517.36,9.94,2025-12-08,ACTIVA
CAMP-2025-12-ADELANTO_SUELDO,CE100048,1349.74,5.96,2025-12-22,ACEPTADA
CAMP-2025-12-ADELANTO_SUELDO,10101052,5749.99,6.92,2025-12-16,ACEPTADA
CAMP-2025-12-ADELANTO_SUELDO,CE100039,7031.72,8.22,2025-12-11,ACEPTADA
CAMP-2025-12-ADELANTO_SUELDO,10101056,3114.50,5.52,2025-12-04,ACTIVA
CAMP-2025-12-ADELANTO_SUELDO,10101020,2442.13,8.00,2025-12-25,ACTIVA
CAMP-2025-12-ADELANTO_SUELDO,2010000022,7975.44,7.86,2025-12-05,ACEPTADA
CAMP-2025-12-ADELANTO_SUELDO,10101019,1109.49,10.78,2025-12-28,ACEPTADA
CAMP-2025-12-ADELANTO_SUELDO,10101029,2054.09,6.37,2025-12-21,ACEPTADA
CAMP-2025-12-ADELANTO_SUELDO,2010000012,7864.00,6.10,2025-12-12,ACEPTADA
CAMP-2025-12-ADELANTO_SUELDO,10101035,2398.41,6.10,2025-12-16,ACEPTADA
CAMP-2025-12-ADELANTO_SUELDO,CE100003,6150.05,10.69,2025-12-23,ACTIVA
CAMP-2025-12-ADELANTO_SUELDO,10101018,1669.51,6.88,2025-12-01,ACEPTADA
CAMP-2025-12-ADELANTO_SUELDO,CE100031,7148.51,6.50,2025-12-30,ACEPTADA
CAMP-2025-12-ADELANTO_SUELDO,10101017,3235.74,6.44,2025-12-16,ACTIVA
CAMP-2025-12-ADELANTO_SUELDO,10101038,6111.86,9.33,2025-12-21,ACTIVA
CAMP-2025-12-ADELANTO_SUELDO,10101042,5576.40,6.54,2025-12-12,ACEPTADA
CAMP-2025-12-ADELANTO_SUELDO,10101030,6247.71,6.72,2025-12-21,ACEPTADA
CAMP-2025-12-ADELANTO_SUELDO,10101034,2213.85,11.79,2025-12-28,ACEPTADA
CAMP-2025-12-ADELANTO_SUELDO,10101024,4659.23,5.33,2025-12-05,ACEPTADA
CAMP-2025-12-ADELANTO_SUELDO,10101021,6443.61,6.32,2025-12-14,ACEPTADA
CAMP-2025-12-ADELANTO_SUELDO,2010000029,4881.26,11.57,2025-12-03,ACTIVA
CAMP-2025-12-ADELANTO_SUELDO,2010000037,3162.80,11.95,2025-12-15,ACEPTADA
CAMP-2025-12-ADELANTO_SUELDO,10101043,4058.83,10.80,2025-12-01,ACEPTADA
CAMP-2025-12-ADELANTO_SUELDO,2010000018,3857.06,8.80,2025-12-18,ACTIVA
CAMP-2025-12-ADELANTO_SUELDO,2010000005,6616.71,7.83,2025-12-06,ACEPTADA
CAMP-2025-12-ADELANTO_SUELDO,10101031,5586.68,10.06,2025-12-06,ACTIVA
CAMP-2025-12-ADELANTO_SUELDO,10101045,4460.81,6.31,2025-12-20,ACTIVA
CAMP-2025-12-ADELANTO_SUELDO,2010000040,1178.78,9.81,2025-12-11,ACTIVA
CAMP-2025-12-ADELANTO_SUELDO,10101053,2669.08,5.97,2025-12-28,ACEPTADA
CAMP-2025-12-ADELANTO_SUELDO,10101040,5645.99,8.91,2025-12-20,ACEPTADA
CAMP-2025-12-ADELANTO_SUELDO,10101016,6110.25,10.65,2025-12-03,ACEPTADA
CAMP-2025-12-ADELANTO_SUELDO,10101014,5825.45,7.02,2025-12-23,ACTIVA
CAMP-2025-12-ADELANTO_SUELDO,10101051,1230.98,11.33,2025-12-14,ACTIVA
CAMP-2025-12-ADELANTO_SUELDO,10101027,5884.97,6.80,2025-12-11,ACTIVA
CAMP-2025-12-ADELANTO_SUELDO,10101023,6406.30,9.50,2025-12-22,ACEPTADA
CAMP-2025-12-DEPOSITO_PLAZO,2010000022,8540.74,6.89,2025-12-11,ACEPTADA
CAMP-2025-12-DEPOSITO_PLAZO,10101010,40683.12,7.00,2025-12-17,ACTIVA
CAMP-2025-12-DEPOSITO_PLAZO,10101038,71844.37,3.13,2025-12-31,ACEPTADA
CAMP-2025-12-DEPOSITO_PLAZO,10101040,58823.11,6.09,2025-12-05,ACEPTADA
CAMP-2025-12-DEPOSITO_PLAZO,10101027,65099.89,5.83,2025-12-02,ACEPTADA
CAMP-2025-12-DEPOSITO_PLAZO,10101012,68272.57,5.09,2025-12-14,ACEPTADA
CAMP-2025-12-DEPOSITO_PLAZO,10101030,91617.30,3.11,2025-12-31,ACTIVA
CAMP-2025-12-DEPOSITO_PLAZO,10101023,90334.21,4.21,2025-12-21,ACTIVA
CAMP-2025-12-DEPOSITO_PLAZO,10101011,73584.05,5.67,2025-12-08,ACTIVA
CAMP-2025-12-DEPOSITO_PLAZO,CE100039,87833.91,3.24,2025-12-17,ACEPTADA
CAMP-2025-12-DEPOSITO_PLAZO,10101042,86040.20,3.18,2025-12-10,ACTIVA
CAMP-2025-12-DEPOSITO_PLAZO,10101021,24805.63,6.12,2025-12-08,ACTIVA
CAMP-2025-12-DEPOSITO_PLAZO,10101024,45206.91,5.97,2025-12-31,ACTIVA
CAMP-2025-12-DEPOSITO_PLAZO,10101053,71006.08,4.62,2025-12-10,ACEPTADA
CAMP-2025-12-DEPOSITO_PLAZO,10101026,28665.10,4.95,2025-12-03,ACEPTADA
CAMP-2025-12-DEPOSITO_PLAZO,CE100034,67730.50,5.26,2025-12-10,ACEPTADA
CAMP-2025-12-DEPOSITO_PLAZO,10101052,28866.38,6.22,2025-12-13,ACEPTADA
CAMP-2025-12-DEPOSITO_PLAZO,2010000047,33925.61,4.04,2025-12-23,ACEPTADA
CAMP-2025-12-DEPOSITO_PLAZO,2010000040,85829.51,3.47,2025-12-22,ACTIVA
CAMP-2025-12-DEPOSITO_PLAZO,10101055,30638.62,6.16,2025-12-23,ACTIVA
CAMP-2025-12-DEPOSITO_PLAZO,10101056,42300.65,4.68,2025-12-29,ACTIVA
CAMP-2025-12-DEPOSITO_PLAZO,10101034,21322.35,4.18,2025-12-07,ACTIVA
CAMP-2025-12-DEPOSITO_PLAZO,2010000029,62429.16,3.71,2025-12-22,ACTIVA
CAMP-2025-12-DEPOSITO_PLAZO,10101037,66026.50,3.31,2025-12-16,ACTIVA
CAMP-2025-12-DEPOSITO_PLAZO,10101031,74852.28,4.69,2025-12-19,ACEPTADA
CAMP-2025-12-DEPOSITO_PLAZO,10101054,54366.20,3.63,2025-12-05,ACEPTADA
CAMP-2025-12-DEPOSITO_PLAZO,2010000018,26228.54,4.77,2025-12-21,ACEPTADA
CAMP-2025-12-DEPOSITO_PLAZO,10101036,46854.81,6.47,2025-12-05,ACEPTADA
CAMP-2025-12-DEPOSITO_PLAZO,10101017,18357.80,4.37,2025-12-04,ACTIVA
CAMP-2025-12-DEPOSITO_PLAZO,10101019,24950.21,3.55,2025-12-01,ACTIVA
CAMP-2025-12-DEPOSITO_PLAZO,CE100048,71080.64,5.85,2025-12-22,ACTIVA
CAMP-2025-12-DEPOSITO_PLAZO,10101016,16874.61,6.14,2025-12-20,ACTIVA
CAMP-2025-12-DEPOSITO_PLAZO,10101014,51804.49,5.87,2025-12-04,ACEPTADA
CAMP-2025-12-DEPOSITO_PLAZO,10101045,60138.92,3.81,2025-12-13,ACEPTADA
CAMP-2025-12-DEPOSITO_PLAZO,2010000012,38818.08,6.34,2025-12-21,ACEPTADA
CAMP-2025-12-DEPOSITO_PLAZO,CE100031,20869.04,5.19,2025-12-03,ACTIVA
CAMP-2025-12-DEPOSITO_PLAZO,10101020,71765.42,6.37,2025-12-09,ACEPTADA
CAMP-2025-12-DEPOSITO_PLAZO,10101051,67355.01,4.71,2025-12-25,ACEPTADA
CAMP-2025-12-DEPOSITO_PLAZO,10101029,85304.05,6.71,2025-12-05,ACTIVA
CAMP-2025-12-DEPOSITO_PLAZO,10101043,32584.44,4.40,2025-12-13,ACEPTADA
CAMP-2025-12-DEPOSITO_PLAZO,2010000037,14631.23,5.40,2025-12-07,ACTIVA
CAMP-2025-12-DEPOSITO_PLAZO,10101059,99502.30,6.50,2025-12-19,ACTIVA
CAMP-2025-12-EXTRALINEA,10101027,16068.60,14.62,2025-12-10,ACEPTADA
CAMP-2025-12-EXTRALINEA,10101037,27866.53,20.35,2025-12-05,ACEPTADA
CAMP-2025-12-EXTRALINEA,10101055,14771.24,13.29,2025-12-18,ACTIVA
CAMP-2025-12-EXTRALINEA,2010000029,12049.07,20.65,2025-12-30,ACTIVA
CAMP-2025-12-EXTRALINEA,10101018,22921.72,20.27,2025-12-17,ACTIVA
CAMP-2025-12-EXTRALINEA,10101025,8587.62,20.62,2025-12-16,ACEPTADA
CAMP-2025-12-EXTRALINEA,10101026,12153.04,15.80,2025-12-30,ACEPTADA
CAMP-2025-12-EXTRALINEA,10101036,14789.41,13.81,2025-12-31,ACTIVA
CAMP-2025-12-EXTRALINEA,10101056,22027.55,14.02,2025-12-10,ACEPTADA
CAMP-2025-12-EXTRALINEA,10101014,12148.98,12.26,2025-12-05,ACTIVA
CAMP-2025-12-EXTRALINEA,10101051,26293.74,17.38,2025-12-11,ACTIVA
CAMP-2025-12-EXTRALINEA,2010000038,8946.66,20.69,2025-12-08,ACEPTADA
CAMP-2025-12-EXTRALINEA,2010000012,8709.34,16.46,2025-12-20,ACTIVA
CAMP-2025-12-EXTRALINEA,10101054,14252.44,14.13,2025-12-08,ACTIVA
CAMP-2025-12-EXTRALINEA,CE100003,18689.34,17.00,2025-12-17,ACTIVA
CAMP-2025-12-EXTRALINEA,2010000023,26532.63,18.94,2025-12-29,ACTIVA
CAMP-2025-12-EXTRALINEA,CE100031,22955.88,15.66,2025-12-28,ACEPTADA
CAMP-2025-12-EXTRALINEA,10101029,9536.22,14.53,2025-12-31,ACEPTADA
CAMP-2025-12-EXTRALINEA,10101059,13211.54,15.95,2025-12-28,ACEPTADA
CAMP-2025-12-EXTRALINEA,10101043,20516.11,21.05,2025-12-25,ACTIVA
CAMP-2025-12-EXTRALINEA,2010000005,5771.03,20.76,2025-12-31,ACEPTADA
CAMP-2025-12-EXTRALINEA,10101019,7232.91,18.03,2025-12-23,ACEPTADA
CAMP-2025-12-EXTRALINEA,10101052,5115.37,13.90,2025-12-05,ACEPTADA
CAMP-2025-12-EXTRALINEA,10101046,27581.90,14.79,2025-12-03,ACEPTADA
CAMP-2025-12-EXTRALINEA,10101021,15375.96,16.48,2025-12-15,ACTIVA
CAMP-2025-12-EXTRALINEA,10101038,11071.98,14.78,2025-12-29,ACEPTADA
CAMP-2025-12-EXTRALINEA,10101012,28824.94,15.17,2025-12-16,ACEPTADA
CAMP-2025-12-EXTRALINEA,10101040,9356.11,21.64,2025-12-22,ACEPTADA
CAMP-2025-12-EXTRALINEA,10101035,17003.62,12.70,2025-12-16,ACEPTADA
CAMP-2025-12-EXTRALINEA,10101024,5902.83,18.05,2025-12-10,ACEPTADA
CAMP-2025-12-EXTRALINEA,2010000022,18950.79,15.31,2025-12-17,ACEPTADA
CAMP-2025-12-EXTRALINEA,10101011,17530.62,12.99,2025-12-12,ACTIVA
CAMP-2025-12-EXTRALINEA,10101034,28971.94,18.87,2025-12-04,ACTIVA
CAMP-2025-12-EXTRALINEA,10101017,28484.33,16.99,2025-12-27,ACTIVA
CAMP-2025-12-EXTRALINEA,10101030,24172.75,16.87,2025-12-18,ACEPTADA
CAMP-2025-12-EXTRALINEA,2010000037,27207.90,15.20,2025-12-22,ACTIVA
CAMP-2025-12-EXTRALINEA,2010000040,11042.36,19.85,2025-12-26,ACTIVA
CAMP-2025-12-EXTRALINEA,10101020,15769.34,20.65,2025-12-16,ACEPTADA
CAMP-2025-12-EXTRALINEA,10101031,6076.78,18.88,2025-12-17,ACEPTADA
CAMP-2025-12-EXTRALINEA,2010000018,10557.33,21.00,2025-12-03,ACEPTADA
CAMP-2025-12-EXTRALINEA,CE100039,16847.50,13.19,2025-12-30,ACTIVA
CAMP-2025-12-EXTRALINEA,CE100034,23689.99,17.38,2025-12-30,ACEPTADA
CAMP-2025-12-CREDITO,10101036,163923.87,13.63,2025-12-27,ACEPTADA
CAMP-2025-12-CREDITO,2010000047,161162.01,11.21,2025-12-20,ACEPTADA
CAMP-2025-12-CREDITO,CE100003,450566.01,12.49,2025-12-07,ACTIVA
CAMP-2025-12-CREDITO,10101031,94849.44,8.86,2025-12-22,ACEPTADA
CAMP-2025-12-CREDITO,10101051,236901.43,13.53,2025-12-12,ACEPTADA
CAMP-2025-12-CREDITO,10101019,420538.80,10.67,2025-12-21,ACTIVA
CAMP-2025-12-CREDITO,10101030,271943.80,13.27,2025-12-20,ACTIVA
CAMP-2025-12-CREDITO,10101020,238503.04,8.62,2025-12-22,ACEPTADA
CAMP-2025-12-CREDITO,2010000022,336317.70,7.99,2025-12-03,ACTIVA
CAMP-2025-12-CREDITO,10101052,456785.35,13.25,2025-12-26,ACTIVA
CAMP-2025-12-CREDITO,2010000040,90792.95,13.37,2025-12-11,ACTIVA
CAMP-2025-12-CREDITO,10101014,394382.21,13.05,2025-12-18,ACEPTADA
CAMP-2025-12-CREDITO,CE100048,164710.91,13.60,2025-12-23,ACTIVA
CAMP-2025-12-CREDITO,10101054,478041.85,11.40,2025-12-30,ACEPTADA
CAMP-2025-12-CREDITO,CE100039,298693.24,12.70,2025-12-20,ACEPTADA
CAMP-2025-12-CREDITO,10101056,190139.04,7.31,2025-12-09,ACTIVA
CAMP-2025-12-CREDITO,10101024,144680.92,8.08,2025-12-19,ACTIVA
CAMP-2025-12-CREDITO,10101053,130120.23,13.21,2025-12-10,ACEPTADA
CAMP-2025-12-CREDITO,CE100031,156131.83,12.37,2025-12-02,ACTIVA
CAMP-2025-12-CREDITO,2010000037,177412.36,13.92,2025-12-01,ACEPTADA
CAMP-2025-12-CREDITO,10101037,325597.51,12.95,2025-12-28,ACEPTADA
CAMP-2025-12-CREDITO,2010000038,342742.71,7.24,2025-12-13,ACEPTADA
CAMP-2025-12-CREDITO,2010000005,154730.45,13.54,2025-12-17,ACEPTADA
CAMP-2025-12-CREDITO,10101035,189559.62,9.37,2025-12-11,ACEPTADA
CAMP-2025-12-CREDITO,10101016,360159.98,11.53,2025-12-26,ACEPTADA
CAMP-2025-12-CREDITO,10101059,69356.20,11.55,2025-12-27,ACTIVA
CAMP-2025-12-CREDITO,2010000018,310234.64,7.25,2025-12-20,ACEPTADA
CAMP-2025-12-CREDITO,CE100034,45853.43,13.14,2025-12-31,ACTIVA
CAMP-2025-12-CREDITO,10101023,66217.12,10.84,2025-12-10,ACTIVA
CAMP-2025-12-CREDITO,10101042,65994.43,13.61,2025-12-29,ACTIVA
CAMP-2025-12-CREDITO,2010000029,262222.93,13.34,2025-12-12,ACEPTADA
CAMP-2025-12-CREDITO,10101029,381404.24,11.91,2025-12-02,ACTIVA
CAMP-2025-12-CREDITO,10101043,448654.48,10.35,2025-12-18,ACEPTADA
CAMP-2025-12-CREDITO,2010000012,252107.28,11.09,2025-12-09,ACEPTADA
CAMP-2025-12-CREDITO,10101038,57544.03,13.75,2025-12-16,ACTIVA
CAMP-2025-12-CREDITO,10101012,231133.38,11.74,2025-12-22,ACTIVA
CAMP-2025-12-CREDITO,2010000023,198295.41,12.69,2025-12-11,ACEPTADA
CAMP-2025-12-CREDITO,10101025,464370.42,8.63,2025-12-06,ACEPTADA
CAMP-2025-12-CREDITO,10101011,229779.22,12.00,2025-12-12,ACEPTADA
CAMP-2025-12-CREDITO,10101021,480555.55,8.14,2025-12-26,ACTIVA
CAMP-2025-12-CREDITO,10101034,319511.79,8.20,2025-12-27,ACTIVA
CAMP-2025-12-CREDITO,10101010,181359.78,7.99,2025-12-02,ACEPTADA
CAMP-2026-01-TARJETA_CREDITO,10101017,12958.73,24.20,2026-01-21,ACEPTADA
CAMP-2026-01-TARJETA_CREDITO,CE100003,10397.55,19.21,2026-01-20,ACTIVA
CAMP-2026-01-TARJETA_CREDITO,10101045,8454.45,28.64,2026-01-14,ACTIVA
CAMP-2026-01-TARJETA_CREDITO,2010000012,11250.06,27.67,2026-01-22,ACTIVA
CAMP-2026-01-TARJETA_CREDITO,10101026,12970.06,22.91,2026-01-08,ACTIVA
CAMP-2026-01-TARJETA_CREDITO,10101020,6794.54,34.31,2026-01-04,ACEPTADA
CAMP-2026-01-TARJETA_CREDITO,10101054,4833.69,31.65,2026-01-19,ACTIVA
CAMP-2026-01-TARJETA_CREDITO,10101025,11247.36,22.60,2026-01-21,ACEPTADA
CAMP-2026-01-TARJETA_CREDITO,10101027,11762.99,22.05,2026-01-21,ACTIVA
CAMP-2026-01-TARJETA_CREDITO,10101046,9863.55,18.81,2026-01-11,ACEPTADA
CAMP-2026-01-TARJETA_CREDITO,10101018,12708.83,23.81,2026-01-22,ACEPTADA
CAMP-2026-01-TARJETA_CREDITO,2010000018,6709.54,18.80,2026-01-05,ACTIVA
CAMP-2026-01-TARJETA_CREDITO,2010000005,6746.62,27.12,2026-01-09,ACTIVA
CAMP-2026-01-TARJETA_CREDITO,10101031,13344.02,32.21,2026-01-12,ACEPTADA
CAMP-2026-01-TARJETA_CREDITO,10101011,6126.69,33.56,2026-01-15,ACTIVA
CAMP-2026-01-TARJETA_CREDITO,10101034,13040.73,25.15,2026-01-01,ACTIVA
CAMP-2026-01-TARJETA_CREDITO,10101043,14849.56,24.57,2026-01-01,ACEPTADA
CAMP-2026-01-TARJETA_CREDITO,10101014,10515.32,24.67,2026-01-19,ACTIVA
CAMP-2026-01-TARJETA_CREDITO,CE100031,11650.30,23.91,2026-01-14,ACEPTADA
CAMP-2026-01-TARJETA_CREDITO,10101042,4949.02,23.43,2026-01-08,ACTIVA
